	geneid	sampleid	prob
46192	TLCD1	TCGA-14-0865	0.08633093525179857
46193	TLCD1	TCGA-19-1385	0.2
46194	TLDC1	TCGA-14-1034	0.5490196078431373
46195	TLDC1	TCGA-28-1750	0.2169811320754717
46196	TLDC2	TCGA-06-1802	0.4266666666666667
46197	TLDC2	TCGA-06-2558	0.7479674796747967
46198	TLDC2	TCGA-14-1795	0.2926829268292683
46199	TLDC2	TCGA-19-5956	1.0
46200	TLDC2	TCGA-32-2491	0.49411764705882355
46201	TLE1	TCGA-06-1805	0.2857142857142857
46202	TLE1	TCGA-06-5416	0.8974358974358975
46203	TLE1	TCGA-12-0778	0.2727272727272727
46204	TLE1	TCGA-12-0818	0.4421052631578947
46205	TLE1	TCGA-12-1089	0.23076923076923078
46206	TLE1	TCGA-14-1396	0.2808988764044944
46207	TLE1	TCGA-19-1386	0.20952380952380953
46208	TLE2	TCGA-06-5416	0.28019323671497587
46209	TLE2	TCGA-14-1034	0.3516483516483517
46210	TLE2	TCGA-32-4211	0.45098039215686275
46211	TLE3	TCGA-06-2566	0.1092896174863388
46212	TLE4	TCGA-06-5859	0.7771428571428571
46213	TLE4	TCGA-14-1458	0.2082912032355915
46214	TLE4	TCGA-16-1460	0.2
46215	TLE4	TCGA-19-5956	0.4507042253521127
46216	TLE6	TCGA-12-0818	0.1956521739130435
46217	TLK1	TCGA-06-1084	0.2
46218	TLK1	TCGA-06-5416	0.5825242718446602
46219	TLK1	TCGA-06-5418	0.6752411575562701
46220	TLK1	TCGA-12-0778	0.5145413870246085
46221	TLK1	TCGA-19-5956	0.08955223880597014
46222	TLK2	TCGA-19-5956	0.21428571428571427
46223	TLL1	TCGA-06-1802	0.3558282208588957
46224	TLL1	TCGA-06-2566	0.10869565217391304
46225	TLL1	TCGA-06-5415	0.7012987012987013
46226	TLL1	TCGA-06-5416	0.9811320754716981
46227	TLL1	TCGA-12-0821	0.7821229050279329
46228	TLL1	TCGA-14-1034	0.6960352422907489
46229	TLL1	TCGA-19-5956	0.4878048780487805
46230	TLL1	TCGA-32-2491	0.6451612903225806
46231	TLL1	TCGA-32-2616	0.5843828715365239
46232	TLL2	TCGA-06-5416	0.8367346938775511
46233	TLL2	TCGA-12-0829	0.36363636363636365
46234	TLL2	TCGA-14-1794	0.28846153846153844
46235	TLL2	TCGA-19-1786	0.07567567567567568
46236	TLL2	TCGA-27-1830	0.8
46237	TLL2	TCGA-28-1750	0.2
46238	TLL2	TCGA-28-1757	0.3870967741935484
46239	TLL2	TCGA-28-2506	0.38095238095238093
46240	TLL2	TCGA-32-2616	0.7169811320754716
46241	TLL2	TCGA-32-4209	0.7368421052631579
46242	TLN1	TCGA-06-0187	0.125
46243	TLN1	TCGA-06-1805	0.21524663677130046
46244	TLN1	TCGA-06-5416	0.9633507853403142
46245	TLN1	TCGA-12-0775	0.35
46246	TLN1	TCGA-14-0866	0.08879492600422834
46247	TLN1	TCGA-14-0867	0.08269525267993874
46248	TLN1	TCGA-14-1396	0.09045226130653267
46249	TLN1	TCGA-19-2621	0.4666666666666667
46250	TLN1	TCGA-19-5956	0.45348837209302323
46251	TLN1	TCGA-28-1751	0.27906976744186046
46252	TLN1	TCGA-32-2616	0.64
46253	TLN2	TCGA-06-1802	0.691358024691358
46254	TLN2	TCGA-06-5416	0.8888888888888888
46255	TLN2	TCGA-12-0778	0.5633802816901409
46256	TLN2	TCGA-12-0818	0.21052631578947367
46257	TLN2	TCGA-12-1089	0.15
46258	TLN2	TCGA-12-3644	0.7692307692307693
46259	TLN2	TCGA-14-0813	0.574468085106383
46260	TLN2	TCGA-14-1458	0.8571428571428571
46261	TLN2	TCGA-19-5956	0.8888888888888888
46262	TLN2	TCGA-32-1977	0.4094488188976378
46263	TLR1	TCGA-12-0778	0.1898989898989899
46264	TLR1	TCGA-19-1390	0.8847926267281107
46265	TLR1	TCGA-19-5956	0.9479166666666666
46266	TLR1	TCGA-41-2571	0.7422680412371134
46267	TLR10	TCGA-02-0047	0.48854961832061067
46268	TLR10	TCGA-06-2566	0.3442622950819672
46269	TLR10	TCGA-06-5416	0.3763837638376384
46270	TLR10	TCGA-06-6699	0.7796610169491526
46271	TLR10	TCGA-14-0789	0.5196850393700787
46272	TLR10	TCGA-14-1458	0.11570247933884298
46273	TLR10	TCGA-14-1795	0.10380622837370242
46274	TLR10	TCGA-19-5956	0.23728813559322035
46275	TLR2	TCGA-06-0875	0.7911111111111111
46276	TLR2	TCGA-06-2566	0.24050632911392406
46277	TLR2	TCGA-12-0818	0.45
46278	TLR2	TCGA-14-0862	0.9795918367346939
46279	TLR2	TCGA-19-5956	0.3118279569892473
46280	TLR2	TCGA-26-1799	0.8405797101449275
46281	TLR2	TCGA-27-1836	0.5591397849462365
46282	TLR2	TCGA-76-4927	0.08403361344537816
46283	TLR3	TCGA-06-1801	0.30303030303030304
46284	TLR3	TCGA-06-1802	0.22702702702702704
46285	TLR3	TCGA-06-5416	0.5833333333333334
46286	TLR3	TCGA-12-0829	0.2525597269624573
46287	TLR3	TCGA-74-6575	0.8181818181818182
46288	TLR4	TCGA-06-0211	0.7311827956989247
46289	TLR4	TCGA-12-0829	0.07560137457044673
46290	TLR4	TCGA-14-1396	0.3942307692307692
46291	TLR5	TCGA-06-5416	0.8765432098765432
46292	TLR5	TCGA-06-6697	0.42201834862385323
46293	TLR5	TCGA-16-1460	0.1891891891891892
46294	TLR5	TCGA-28-6450	0.5591397849462365
46295	TLR6	TCGA-06-0137	0.7326732673267327
46296	TLR6	TCGA-06-0747	0.7446808510638298
46297	TLR6	TCGA-06-0877	0.6482213438735178
46298	TLR6	TCGA-06-1800	0.2727272727272727
46299	TLR6	TCGA-06-5416	0.3958333333333333
46300	TLR6	TCGA-12-1598	0.3103448275862069
46301	TLR6	TCGA-14-1396	0.7619047619047619
46302	TLR6	TCGA-19-5956	0.8198757763975155
46303	TLR6	TCGA-28-1760	0.10590631364562118
46304	TLR6	TCGA-28-5211	0.5405405405405406
46305	TLR7	TCGA-06-1805	0.05913978494623656
46306	TLR7	TCGA-06-5416	0.5466237942122186
46307	TLR7	TCGA-12-0818	0.09259259259259259
46308	TLR7	TCGA-14-3477	0.4299363057324841
46309	TLR7	TCGA-19-1385	0.10579345088161209
46310	TLR7	TCGA-19-5950	0.9103448275862069
46311	TLR7	TCGA-28-2506	0.1497326203208556
46312	TLR7	TCGA-41-5651	0.1141732283464567
46313	TLR7	TCGA-74-6575	0.6060606060606061
46314	TLR8	TCGA-06-2566	0.31788079470198677
46315	TLR8	TCGA-06-5416	0.48559670781893005
46316	TLR8	TCGA-14-0866	0.3404255319148936
46317	TLR8	TCGA-14-1396	0.09259259259259259
46318	TLR8	TCGA-19-1386	0.38095238095238093
46319	TLR8	TCGA-19-1786	0.0966183574879227
46320	TLR9	TCGA-06-2563	0.8727272727272727
46321	TLR9	TCGA-14-0865	0.4074074074074074
46322	TLR9	TCGA-19-5947	0.1702127659574468
46323	TLX3	TCGA-06-5411	0.6666666666666666
46324	TM2D1	TCGA-06-0875	0.84
46325	TM2D1	TCGA-16-0846	0.6410256410256411
46326	TM2D2	TCGA-19-5956	0.38596491228070173
46327	TM4SF1	TCGA-06-5416	0.903010033444816
46328	TM4SF1	TCGA-32-2638	0.9538461538461539
46329	TM4SF19	TCGA-06-0189	0.12727272727272726
46330	TM4SF20	TCGA-06-5416	0.5766423357664233
46331	TM4SF20	TCGA-12-0829	0.45714285714285713
46332	TM4SF4	TCGA-19-5956	0.21875
46333	TM4SF5	TCGA-06-5416	0.8888888888888888
46334	TM4SF5	TCGA-19-5956	0.25196850393700787
46335	TM6SF1	TCGA-06-5416	1.0
46336	TM6SF1	TCGA-06-A6S1	0.5035971223021583
46337	TM6SF1	TCGA-19-5956	0.7619047619047619
46338	TM6SF2	TCGA-06-5416	0.2753623188405797
46339	TM6SF2	TCGA-14-0866	0.37037037037037035
46340	TM6SF2	TCGA-14-1794	0.28169014084507044
46341	TM7SF2	TCGA-06-5416	0.22848200312989045
46342	TM7SF2	TCGA-19-A6J4	0.37254901960784315
46343	TM7SF3	TCGA-06-0214	0.1702127659574468
46344	TM7SF3	TCGA-12-0829	0.3391304347826087
46345	TM7SF3	TCGA-19-1385	0.5263157894736842
46346	TM7SF3	TCGA-19-5956	0.3076923076923077
46347	TM7SF3	TCGA-32-2616	0.732824427480916
46348	TM9SF1	TCGA-14-0867	0.9692307692307692
46349	TM9SF1	TCGA-16-0846	0.9107142857142857
46350	TM9SF1	TCGA-32-1976	0.13186813186813187
46351	TM9SF2	TCGA-06-5416	0.9285714285714286
46352	TM9SF2	TCGA-15-1446	0.11702127659574468
46353	TM9SF2	TCGA-19-1385	0.42424242424242425
46354	TM9SF2	TCGA-19-1786	0.09523809523809523
46355	TM9SF2	TCGA-28-2506	0.19138755980861244
46356	TM9SF3	TCGA-19-5956	0.19148936170212766
46357	TM9SF4	TCGA-06-5416	0.2857142857142857
46358	TM9SF4	TCGA-27-2519	0.4692737430167598
46359	TMA16	TCGA-06-5416	0.7936507936507936
46360	TMBIM4	TCGA-19-5956	0.8266666666666667
46361	TMBIM6	TCGA-06-5416	0.4067796610169492
46362	TMBIM6	TCGA-28-1755	0.18235294117647058
46363	TMC1	TCGA-14-0813	0.6846361185983828
46364	TMC1	TCGA-19-5956	0.13333333333333333
46365	TMC1	TCGA-27-1835	0.6553191489361702
46366	TMC1	TCGA-76-6286	0.7515151515151515
46367	TMC2	TCGA-06-1805	0.2815533980582524
46368	TMC2	TCGA-06-5416	0.9906542056074766
46369	TMC2	TCGA-15-0742	0.68
46370	TMC2	TCGA-19-0957	0.24161073825503357
46371	TMC2	TCGA-28-1757	0.18803418803418803
46372	TMC3	TCGA-06-0213	0.5294117647058824
46373	TMC3	TCGA-06-5416	0.8068181818181818
46374	TMC3	TCGA-12-3651	0.4117647058823529
46375	TMC3	TCGA-27-2527	0.2867132867132867
46376	TMC3	TCGA-28-2506	0.5
46377	TMC4	TCGA-06-0152	0.6666666666666666
46378	TMC4	TCGA-06-0210	0.40930232558139534
46379	TMC4	TCGA-06-5416	0.8656716417910447
46380	TMC4	TCGA-19-5956	0.2619047619047619
46381	TMC5	TCGA-06-0174	0.8019323671497585
46382	TMC5	TCGA-06-1805	0.1276595744680851
46383	TMC5	TCGA-06-2566	0.33557046979865773
46384	TMC5	TCGA-12-3646	0.12083333333333333
46385	TMC5	TCGA-19-1389	0.10112359550561797
46386	TMC5	TCGA-19-1789	0.8493150684931506
46387	TMC5	TCGA-19-5956	0.30036630036630035
46388	TMC5	TCGA-32-4208	0.47058823529411764
46389	TMC5	TCGA-RR-A6KB	0.32786885245901637
46390	TMC6	TCGA-06-0158	0.8214285714285714
46391	TMC6	TCGA-06-5416	0.273972602739726
46392	TMC6	TCGA-19-5956	0.9444444444444444
46393	TMC6	TCGA-32-2616	0.9032258064516129
46394	TMC7	TCGA-06-1805	0.4605263157894737
46395	TMC7	TCGA-06-6700	0.29069767441860467
46396	TMC7	TCGA-32-4209	0.5595238095238095
46397	TMC8	TCGA-19-1788	0.7142857142857143
46398	TMCC1	TCGA-06-1802	0.8
46399	TMCC1	TCGA-06-5416	0.45374449339207046
46400	TMCC1	TCGA-12-0775	0.16842105263157894
46401	TMCC1	TCGA-14-1794	0.13872832369942195
46402	TMCC2	TCGA-19-1386	0.36363636363636365
46403	TMCC3	TCGA-06-0141	0.10650887573964497
46404	TMCC3	TCGA-06-5416	0.45454545454545453
46405	TMCC3	TCGA-12-0778	0.07586933614330875
46406	TMCC3	TCGA-12-0818	0.6470588235294118
46407	TMCC3	TCGA-12-0829	0.14893617021276595
46408	TMCC3	TCGA-14-0866	0.1299638989169675
46409	TMCC3	TCGA-14-1795	0.06938775510204082
46410	TMCC3	TCGA-15-1446	0.16129032258064516
46411	TMCC3	TCGA-28-2506	0.4050632911392405
46412	TMCO1	TCGA-74-6584	1.0
46413	TMCO3	TCGA-14-1795	0.3333333333333333
46414	TMCO3	TCGA-19-5956	0.6379310344827587
46415	TMCO4	TCGA-06-5416	0.6474820143884892
46416	TMCO4	TCGA-14-0866	0.6122448979591837
46417	TMCO4	TCGA-14-1794	0.2909090909090909
46418	TMCO4	TCGA-19-1387	0.5555555555555556
46419	TMCO4	TCGA-19-5956	0.11278195488721804
46420	TMCO4	TCGA-28-2506	0.8169014084507042
46421	TMCO5A	TCGA-14-0862	0.7111111111111111
46422	TMCO5A	TCGA-19-A6J5	0.7111111111111111
46423	TMCO5A	TCGA-32-2638	0.23943661971830985
46424	TMCO6	TCGA-14-1794	0.5245901639344263
46425	TMCO6	TCGA-19-5955	0.23255813953488372
46426	TMED1	TCGA-12-1089	0.36923076923076925
46427	TMED1	TCGA-19-0957	0.4
46428	TMED10	TCGA-12-1089	0.1206896551724138
46429	TMED3	TCGA-28-1757	0.4470588235294118
46430	TMED4	TCGA-06-5416	0.46808510638297873
46431	TMED4	TCGA-19-5956	0.391304347826087
46432	TMED5	TCGA-12-0775	0.30357142857142855
46433	TMED5	TCGA-14-0866	0.13793103448275862
46434	TMED5	TCGA-19-2629	0.7441860465116279
46435	TMED7-TICAM2	TCGA-19-5950	0.9375
46436	TMED8	TCGA-14-1458	0.31475409836065577
46437	TMED9	TCGA-28-1757	0.13095238095238096
46438	TMEFF2	TCGA-06-5416	0.5048543689320388
46439	TMEM100	TCGA-06-0173	0.42105263157894735
46440	TMEM101	TCGA-19-5956	0.2857142857142857
46441	TMEM102	TCGA-14-1795	0.6111111111111112
46442	TMEM102	TCGA-19-5956	0.15
46443	TMEM104	TCGA-02-2466	0.6060606060606061
46444	TMEM104	TCGA-06-5416	0.8623481781376519
46445	TMEM106A	TCGA-19-1386	0.12459016393442623
46446	TMEM106B	TCGA-12-1088	0.419672131147541
46447	TMEM106B	TCGA-12-1092	0.08695652173913043
46448	TMEM106C	TCGA-14-0866	0.4444444444444444
46449	TMEM106C	TCGA-28-1760	0.4791666666666667
46450	TMEM107	TCGA-06-5411	0.5161290322580645
46451	TMEM107	TCGA-06-5413	0.5684210526315789
46452	TMEM107	TCGA-14-1794	0.3333333333333333
46453	TMEM108	TCGA-12-0778	0.45454545454545453
46454	TMEM109	TCGA-27-1833	0.7161572052401747
46455	TMEM109	TCGA-32-2616	0.8314606741573034
46456	TMEM109	TCGA-76-6661	0.6324786324786325
46457	TMEM11	TCGA-19-1389	0.5547445255474452
46458	TMEM11	TCGA-28-1750	0.16883116883116883
46459	TMEM115	TCGA-06-2566	0.20634920634920634
46460	TMEM116	TCGA-06-5416	0.9696969696969697
46461	TMEM116	TCGA-28-1757	0.1476510067114094
46462	TMEM117	TCGA-12-3644	0.07718120805369127
46463	TMEM117	TCGA-12-5299	0.7619047619047619
46464	TMEM117	TCGA-19-1385	0.17391304347826086
46465	TMEM120A	TCGA-28-5214	0.2545454545454545
46466	TMEM120B	TCGA-06-5416	0.7272727272727273
46467	TMEM120B	TCGA-19-1787	0.1875
46468	TMEM120B	TCGA-74-6578	0.7272727272727273
46469	TMEM123	TCGA-06-5416	0.43
46470	TMEM126B	TCGA-06-5416	0.3793103448275862
46471	TMEM126B	TCGA-14-1458	0.5882352941176471
46472	TMEM130	TCGA-06-A5U1	0.46808510638297873
46473	TMEM130	TCGA-19-1788	0.10204081632653061
46474	TMEM130	TCGA-19-5956	0.5777777777777777
46475	TMEM130	TCGA-27-2526	0.367816091954023
46476	TMEM130	TCGA-28-5209	0.5060240963855421
46477	TMEM130	TCGA-41-2572	0.4262295081967213
46478	TMEM131	TCGA-06-5416	0.4835164835164835
46479	TMEM131	TCGA-12-3651	0.20512820512820512
46480	TMEM131	TCGA-19-5956	0.5679012345679012
46481	TMEM131	TCGA-32-2616	0.7586206896551724
46482	TMEM132A	TCGA-06-5416	0.7894736842105263
46483	TMEM132B	TCGA-06-0877	0.934010152284264
46484	TMEM132B	TCGA-06-1805	0.42857142857142855
46485	TMEM132B	TCGA-06-6700	0.576271186440678
46486	TMEM132B	TCGA-14-0871	0.4077669902912621
46487	TMEM132B	TCGA-19-1385	0.2436548223350254
46488	TMEM132B	TCGA-19-5956	0.7184466019417476
46489	TMEM132B	TCGA-32-1970	0.672566371681416
46490	TMEM132C	TCGA-06-5416	0.42424242424242425
46491	TMEM132D	TCGA-06-0166	0.2358974358974359
46492	TMEM132D	TCGA-06-0173	0.696969696969697
46493	TMEM132D	TCGA-06-1802	0.25
46494	TMEM132D	TCGA-06-2563	0.7764705882352941
46495	TMEM132D	TCGA-06-5416	0.9230769230769231
46496	TMEM132D	TCGA-12-1600	0.7848101265822784
46497	TMEM132D	TCGA-12-3651	0.2
46498	TMEM132D	TCGA-19-0957	0.11578947368421053
46499	TMEM132D	TCGA-19-1786	0.10097087378640776
46500	TMEM132D	TCGA-19-5952	0.6900584795321637
46501	TMEM132D	TCGA-19-5953	0.5042016806722689
46502	TMEM132D	TCGA-19-5956	0.16271186440677965
46503	TMEM132D	TCGA-28-1755	0.7222222222222222
46504	TMEM132D	TCGA-28-1757	0.6267281105990783
46505	TMEM132D	TCGA-41-3393	0.075
46506	TMEM132D	TCGA-4W-AA9S	0.8656716417910447
46507	TMEM132D	TCGA-76-4929	0.6902654867256637
46508	TMEM132E	TCGA-12-0778	0.17543859649122806
46509	TMEM132E	TCGA-19-5956	0.5306122448979592
46510	TMEM132E	TCGA-28-5208	0.8440366972477065
46511	TMEM132E	TCGA-76-6280	0.8461538461538461
46512	TMEM134	TCGA-06-5416	0.4114285714285714
46513	TMEM135	TCGA-12-5295	0.632183908045977
46514	TMEM136	TCGA-06-5858	0.71875
46515	TMEM136	TCGA-12-0691	0.6324786324786325
46516	TMEM139	TCGA-12-0778	0.1590909090909091
46517	TMEM139	TCGA-19-1389	0.14414414414414414
46518	TMEM143	TCGA-06-2566	0.12258064516129032
46519	TMEM143	TCGA-14-1794	0.12280701754385964
46520	TMEM143	TCGA-19-5955	0.3125
46521	TMEM144	TCGA-06-2566	0.09420289855072464
46522	TMEM144	TCGA-19-5956	0.27722772277227725
46523	TMEM144	TCGA-28-1745	0.3116883116883117
46524	TMEM145	TCGA-19-1788	0.1935483870967742
46525	TMEM14A	TCGA-06-1802	0.8571428571428571
46526	TMEM14A	TCGA-06-5416	0.6086956521739131
46527	TMEM14A	TCGA-12-0778	0.22857142857142856
46528	TMEM14C	TCGA-14-1827	0.1276595744680851
46529	TMEM150A	TCGA-06-5416	0.4583333333333333
46530	TMEM150A	TCGA-28-1745	0.4166666666666667
46531	TMEM150A	TCGA-28-1752	0.16216216216216217
46532	TMEM150A	TCGA-32-1979	0.12698412698412698
46533	TMEM150B	TCGA-19-5955	0.5263157894736842
46534	TMEM150C	TCGA-28-2513	0.2982456140350877
46535	TMEM151A	TCGA-19-1787	0.8571428571428571
46536	TMEM151A	TCGA-32-2616	0.45454545454545453
46537	TMEM154	TCGA-06-5416	0.65
46538	TMEM156	TCGA-06-0137	0.5714285714285714
46539	TMEM156	TCGA-06-5418	0.6526315789473685
46540	TMEM156	TCGA-19-5956	0.75
46541	TMEM159	TCGA-14-0866	0.08825283243887895
46542	TMEM159	TCGA-28-1755	0.2205128205128205
46543	TMEM159	TCGA-32-2616	0.8704663212435233
46544	TMEM161A	TCGA-02-2486	0.7777777777777778
46545	TMEM161A	TCGA-06-5416	0.2839506172839506
46546	TMEM161A	TCGA-19-1788	0.13846153846153847
46547	TMEM161A	TCGA-19-5958	0.5176470588235295
46548	TMEM161B	TCGA-12-0691	0.5025641025641026
46549	TMEM161B	TCGA-19-2624	0.8648648648648649
46550	TMEM161B	TCGA-19-5956	0.45528455284552843
46551	TMEM161B	TCGA-28-5214	0.6456692913385826
46552	TMEM163	TCGA-14-2554	0.45
46553	TMEM164	TCGA-19-1389	0.2222222222222222
46554	TMEM164	TCGA-26-5136	0.7303370786516854
46555	TMEM164	TCGA-28-2506	0.19081272084805653
46556	TMEM165	TCGA-19-5956	0.2830188679245283
46557	TMEM167B	TCGA-14-1458	0.32
46558	TMEM168	TCGA-06-6389	0.23333333333333334
46559	TMEM168	TCGA-12-1598	0.07326007326007326
46560	TMEM169	TCGA-19-1387	0.75
46561	TMEM17	TCGA-06-6388	0.6444444444444445
46562	TMEM170B	TCGA-19-1389	0.11510791366906475
46563	TMEM171	TCGA-06-5416	0.4731182795698925
46564	TMEM173	TCGA-06-5416	0.3501683501683502
46565	TMEM173	TCGA-28-1757	0.25287356321839083
46566	TMEM174	TCGA-06-0192	0.7361111111111112
46567	TMEM176A	TCGA-12-0829	0.12121212121212122
46568	TMEM177	TCGA-19-0957	0.10416666666666667
46569	TMEM177	TCGA-28-1746	0.6857142857142857
46570	TMEM179B	TCGA-12-0775	0.17258883248730963
46571	TMEM179B	TCGA-12-1093	0.1111111111111111
46572	TMEM18	TCGA-12-0778	0.4090909090909091
46573	TMEM18	TCGA-14-1794	0.175
46574	TMEM18	TCGA-32-2616	0.8
46575	TMEM181	TCGA-12-0778	0.5151515151515151
46576	TMEM181	TCGA-12-1089	0.11009174311926606
46577	TMEM181	TCGA-12-3644	0.1702127659574468
46578	TMEM181	TCGA-12-5295	0.5714285714285714
46579	TMEM181	TCGA-19-1389	0.48132780082987553
46580	TMEM181	TCGA-19-5956	0.3404255319148936
46581	TMEM181	TCGA-28-1751	0.175
46582	TMEM183A	TCGA-06-1802	0.375
46583	TMEM184A	TCGA-02-2470	0.5352112676056338
46584	TMEM184A	TCGA-06-5416	0.48484848484848486
46585	TMEM184A	TCGA-19-5956	0.3488372093023256
46586	TMEM184B	TCGA-14-1795	0.11382113821138211
46587	TMEM184B	TCGA-28-2502	0.26666666666666666
46588	TMEM184C	TCGA-06-2566	0.2820037105751391
46589	TMEM184C	TCGA-14-1458	0.22784810126582278
46590	TMEM184C	TCGA-28-1760	0.6666666666666666
46591	TMEM185A	TCGA-19-1787	0.6818181818181818
46592	TMEM185A	TCGA-32-1979	0.4444444444444444
46593	TMEM186	TCGA-06-5408	0.8367346938775511
46594	TMEM186	TCGA-06-5416	0.42953020134228187
46595	TMEM187	TCGA-19-1389	0.84
46596	TMEM189	TCGA-12-0778	0.12903225806451613
46597	TMEM189	TCGA-28-1755	0.3333333333333333
46598	TMEM19	TCGA-06-1802	0.4888888888888889
46599	TMEM19	TCGA-06-5416	0.33125
46600	TMEM19	TCGA-12-0615	0.7737226277372263
46601	TMEM190	TCGA-06-5416	0.3443708609271523
46602	TMEM196	TCGA-06-0152	0.6185567010309279
46603	TMEM196	TCGA-27-1831	0.43137254901960786
46604	TMEM198	TCGA-06-0875	0.7735849056603774
46605	TMEM199	TCGA-16-1460	0.21428571428571427
46606	TMEM2	TCGA-06-0875	0.6666666666666666
46607	TMEM2	TCGA-06-0882	0.42780748663101603
46608	TMEM2	TCGA-06-5416	0.4263959390862944
46609	TMEM2	TCGA-12-0615	0.8240740740740741
46610	TMEM2	TCGA-12-1598	0.11255411255411256
46611	TMEM2	TCGA-14-0812	0.26229508196721313
46612	TMEM2	TCGA-14-1794	0.14893617021276595
46613	TMEM2	TCGA-19-1388	0.6071428571428571
46614	TMEM2	TCGA-19-5956	0.5054945054945055
46615	TMEM200A	TCGA-06-0879	0.7241379310344828
46616	TMEM200A	TCGA-19-5956	0.25806451612903225
46617	TMEM200A	TCGA-41-2573	0.6376811594202898
46618	TMEM200A	TCGA-4W-AA9T	0.7222222222222222
46619	TMEM200A	TCGA-76-6286	0.9855072463768116
46620	TMEM203	TCGA-19-1791	0.32432432432432434
46621	TMEM204	TCGA-06-1801	0.15137614678899083
46622	TMEM205	TCGA-12-0820	0.1522633744855967
46623	TMEM205	TCGA-41-2575	0.75
46624	TMEM206	TCGA-06-5416	0.806136680613668
46625	TMEM207	TCGA-15-0742	0.9948186528497409
46626	TMEM207	TCGA-15-1446	0.1951219512195122
46627	TMEM208	TCGA-06-5416	0.8076923076923077
46628	TMEM211	TCGA-12-0829	0.24024024024024024
46629	TMEM213	TCGA-06-5416	0.2222222222222222
46630	TMEM214	TCGA-16-1460	0.5
46631	TMEM214	TCGA-19-2621	0.9448818897637795
46632	TMEM214	TCGA-19-5956	0.25316455696202533
46633	TMEM214	TCGA-41-2575	0.6722689075630253
46634	TMEM217	TCGA-06-5416	0.6468085106382979
46635	TMEM217	TCGA-12-0829	0.06275579809004093
46636	TMEM217	TCGA-14-1396	0.060126582278481014
46637	TMEM217	TCGA-14-1458	0.10708661417322834
46638	TMEM217	TCGA-19-5956	0.18487394957983194
46639	TMEM217	TCGA-28-1757	0.23036649214659685
46640	TMEM217	TCGA-32-2616	0.8296296296296296
46641	TMEM218	TCGA-19-5956	0.1308411214953271
46642	TMEM219	TCGA-19-1385	0.4122137404580153
46643	TMEM219	TCGA-19-1387	0.2524271844660194
46644	TMEM219	TCGA-19-5956	0.16666666666666666
46645	TMEM219	TCGA-32-1970	0.34069400630914826
46646	TMEM225	TCGA-06-5416	0.28205128205128205
46647	TMEM229B	TCGA-19-5950	0.6226415094339622
46648	TMEM234	TCGA-12-0778	0.24
46649	TMEM234	TCGA-12-3644	0.22857142857142856
46650	TMEM234	TCGA-14-1458	0.26229508196721313
46651	TMEM236	TCGA-06-1805	0.22950819672131148
46652	TMEM236	TCGA-14-1396	0.2589928057553957
46653	TMEM236	TCGA-14-1795	0.47619047619047616
46654	TMEM237	TCGA-06-5416	0.3
46655	TMEM239	TCGA-76-6282	0.453781512605042
46656	TMEM241	TCGA-06-0648	0.2608695652173913
46657	TMEM241	TCGA-19-2624	0.7093023255813954
46658	TMEM242	TCGA-12-0775	0.6129032258064516
46659	TMEM243	TCGA-12-1598	0.06875
46660	TMEM243	TCGA-14-1794	0.09929078014184398
46661	TMEM245	TCGA-41-6646	0.704225352112676
46662	TMEM246	TCGA-14-1823	0.2
46663	TMEM246	TCGA-19-5955	0.2222222222222222
46664	TMEM246	TCGA-19-5956	0.9397590361445783
46665	TMEM248	TCGA-12-0778	0.15478615071283094
46666	TMEM248	TCGA-14-0866	0.16243654822335024
46667	TMEM25	TCGA-06-1805	0.4
46668	TMEM25	TCGA-14-1794	1.0
46669	TMEM25	TCGA-19-1386	0.1927710843373494
46670	TMEM25	TCGA-32-2616	0.8732394366197183
46671	TMEM251	TCGA-27-1835	0.8045112781954887
46672	TMEM252	TCGA-06-1801	0.5
46673	TMEM252	TCGA-12-0670	0.4810126582278481
46674	TMEM254	TCGA-06-1801	0.6666666666666666
46675	TMEM255A	TCGA-12-0778	0.1984732824427481
46676	TMEM255A	TCGA-16-1045	0.5191489361702127
46677	TMEM255A	TCGA-19-5951	0.9042553191489362
46678	TMEM255B	TCGA-06-5416	0.6185567010309279
46679	TMEM255B	TCGA-12-0692	0.7216494845360825
46680	TMEM256-PLSCR3	TCGA-06-0879	0.41379310344827586
46681	TMEM257	TCGA-06-5416	0.5454545454545454
46682	TMEM26	TCGA-12-0818	0.7391304347826086
46683	TMEM26	TCGA-12-1088	0.3902439024390244
46684	TMEM26	TCGA-19-5956	0.24390243902439024
46685	TMEM260	TCGA-06-5416	0.5402298850574713
46686	TMEM260	TCGA-14-4157	0.8901734104046243
46687	TMEM260	TCGA-28-2506	0.13333333333333333
46688	TMEM27	TCGA-28-1746	0.7916666666666666
46689	TMEM30A	TCGA-06-0747	0.7761194029850746
46690	TMEM30A	TCGA-19-5956	0.6
46691	TMEM35	TCGA-06-5416	0.6026490066225165
46692	TMEM38A	TCGA-19-5956	0.391304347826087
46693	TMEM39A	TCGA-06-1084	0.5169491525423728
46694	TMEM39A	TCGA-06-5416	0.3756345177664975
46695	TMEM39B	TCGA-06-5416	0.2647058823529412
46696	TMEM39B	TCGA-14-0867	0.5564738292011019
46697	TMEM39B	TCGA-14-1794	0.32558139534883723
46698	TMEM40	TCGA-19-5956	0.9194630872483222
46699	TMEM41A	TCGA-06-1802	0.38202247191011235
